original_image,corrected_image,label
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_65_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_6.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_65_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_7.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_65_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_8.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_65_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_6_9.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_65_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_7.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_65_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_70.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_65_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_70_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_68.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_72.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_68_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_72_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_68_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_74.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_68_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_74_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_68_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_76.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_68_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_76_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_68_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_78.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_68_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_78_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_68_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_7_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_71.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_71_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_80.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_71_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_80_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_71_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_82.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_71_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_82_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_71_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_84.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_71_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_84_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_74.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_86.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_74_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_86_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_74_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_88.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_74_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_88_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_74_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_74_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8_2.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_74_6.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8_3.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_77.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8_4.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_77_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8_5.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_77_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8_6.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_77_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8_7.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_77_4.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8_8.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_77_5.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_8_9.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_7_11.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_90.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_7_7.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_90_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_8.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_92.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_80.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_92_1.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_80_1.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_94.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_80_2.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_96.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_80_3.jpg,0
/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05uncorrected/page_98.jpg,/Users/jadeja19/Documents/Hiwi iktd/data set/allgemein1-5/05corrected/page_80_4.jpg,0
